id,DIC
954,2225.1025390625
958,2312.397705078125
959,2233.27880859375
964,1980.2908935546875
965,2003.9698486328125
967,2005.8751220703125
971,2027.6466064453125
972,2001.066650390625
973,2271.475341796875
974,2274.923095703125
975,2239.360595703125
977,2269.382568359375
982,2009.6439208984375
984,2001.0982666015625
999,2294.293212890625
1002,2169.242431640625
1005,2014.271728515625
1007,2220.502685546875
1019,2204.155517578125
1025,2263.781982421875
1028,2062.558349609375
1032,2065.5556640625
1033,2159.712646484375
1036,2231.8427734375
1039,2193.5849609375
1048,2002.2696533203125
1050,2009.959716796875
1051,2271.72412109375
1055,2314.928955078125
1056,2303.014892578125
1058,2109.34521484375
1062,2007.8048095703125
1066,2142.307861328125
1077,1986.5482177734375
1080,2171.51708984375
1084,2006.259033203125
1087,2200.311767578125
1089,2292.45068359375
1090,2051.54248046875
1091,2009.4962158203125
1093,2244.2451171875
1094,2212.143310546875
1097,1975.377685546875
1099,2223.52197265625
1103,2009.407470703125
1111,2002.1463623046875
1112,2029.581298828125
1116,2027.0718994140625
1122,2002.3861083984375
1125,2193.22705078125
1130,2007.9404296875
1131,2224.0693359375
1133,2047.4765625
1136,2188.36083984375
1146,2211.510009765625
1147,2165.221923828125
1148,2273.657470703125
1150,2246.036376953125
1151,2020.95556640625
1152,2009.9869384765625
1155,2315.81689453125
1160,2029.2388916015625
1162,2126.97607421875
1163,2311.802978515625
1166,2087.2255859375
1168,2220.563720703125
1177,2220.816650390625
1180,2099.9208984375
1187,2105.1533203125
1194,2148.841796875
1196,2056.233154296875
1197,2003.710693359375
1198,2024.8253173828125
1199,2007.6085205078125
1201,1997.8162841796875
1210,2265.32666015625
1214,2213.330078125
1215,2028.0821533203125
1217,2065.4794921875
1219,2100.66455078125
1220,2215.829345703125
1226,2314.13916015625
1230,2258.67529296875
1237,1999.7109375
1238,2309.172119140625
1242,2208.786376953125
1246,2031.40234375
1251,2219.4404296875
1256,2233.459228515625
1258,2314.73876953125
1265,2003.3875732421875
1267,2131.174560546875
1270,2268.26318359375
1272,2254.147705078125
1275,2164.626953125
1279,2006.39990234375
1286,2272.460693359375
1294,2265.344970703125
1299,2009.050048828125
1316,2171.494140625
1317,2248.14990234375
1320,2066.587890625
1324,2268.21630859375
1335,1997.2103271484375
1338,1994.728759765625
1349,2011.5325927734375
1352,2002.9852294921875
1357,2316.133056640625
1363,2116.741943359375
1369,2310.797119140625
1374,2152.154296875
1376,2077.886474609375
1383,2188.95556640625
1388,2269.7197265625
1389,2006.132080078125
1391,2027.5601806640625
1394,2109.696044921875
1399,1992.8653564453125
1403,2310.573974609375
1410,2228.325439453125
1416,2041.6949462890625
1422,2315.818603515625
1424,2280.5185546875
1425,2096.719482421875
1429,2013.472900390625
1431,2045.5823974609375
1438,2002.22314453125
1445,1980.3955078125
1451,2048.8125
1452,2254.244384765625
